Entrez_Gene_Id	hugo_gene	kendall_t	pearson_r	spearman_r
57062	DDX24	0.519494372977	0.566929660217	0.640723144008
57082	CASC5	0.195176461377	0.27585679486	0.24853957863
57084	SLC17A6	0.0279950100907	0.00252228137213	0.0310686415504
57085	AGTRAP	0.319254810203	0.343807517545	0.401885302471
57088	PLSCR4	0.089265212848	0.0860671319013	0.11284770567
57089	ENTPD7	0.168305289775	0.233682411648	0.206584582606
57091	CASS4	0.0	0.0	0.0
57092	PCNP	0.211036222623	0.275320092735	0.263718158585
57093	TRIM49	0.066323819154	0.0363128666081	0.0723154394699
57094	CPA6	0.0	0.0301585811202	0.0
57095	PITHD1	0.419822796846	0.392689646533	0.51983895823
57096	RPGRIP1	0.0	0.0	0.0
57097	PARP11	0.17981787049	0.20414387595	0.232716475086
57099	AVEN	0.355679836918	0.42323754356	0.446031905854
57101	ANO2	0.0	0.0642580664125	0.0
57102	C12orf4	0.259392395508	0.310147185715	0.321309763751
57103	C12orf5	0.328608278046	0.408403783293	0.412940885532
57104	PNPLA2	0.242949579092	0.301966217949	0.306056322288
57105	CYSLTR2	0.024184366032	0.128312785486	0.0309016005722
57106	NAT14	0.224912014494	0.266551920529	0.285244369754
57107	PDSS2	0.413234381921	0.492392343085	0.514026070895
57109	REXO4	0.521529694421	0.602519922889	0.647332960408
57110	HRASLS	0.0	0.0375396638598	0.0
57111	RAB25	0.0	0.07333764945	0.0
57113	TRPC7	0.0	0.0147930120229	0.0
57115	PGLYRP4	0.0	0.05365397993	0.0
57116	ZNF695	0.142864861158	0.170462644335	0.17993304057
57117	INTS12	0.462629649067	0.558169921958	0.572861714615
57118	CAMK1D	0.0399685975159	0.0610526025356	0.0505806856433
57119	EPPIN	0.0752848542553	0.0876516941106	0.0800298245915
57120	GOPC	0.447462505072	0.5697573872	0.55065725961
57121	LPAR5	0.0	0.0	0.0
57122	NUP107	0.321081785643	0.353003283676	0.397911608881
57124	CD248	0.0	0.00738926489884	0.0
57125	PLXDC1	0.0492959981731	0.00722672692516	0.0637425593433
57126	CD177	0.0705283487866	0.00305612109844	0.0893087333139
57127	RHBG	0.167889493451	0.0458426454834	0.191596537288
57128	LYRM4	0.476717305418	0.516437996337	0.599282145288
57129	MRPL47	0.356297874982	0.416156077358	0.44167265068
57130	ATP13A1	0.153192233342	0.272267795241	0.195017843715
57132	CHMP1B	0.358806088348	0.302393246205	0.448790801972
57134	MAN1C1	0.129877890244	0.165292605163	0.167271651604
57136	APMAP	0.413072587065	0.46423428357	0.503199615534
57139	RGL3	0.0736370250123	0.0543992751786	0.0928614387181
57140	RNPEPL1	0.153410967279	0.140940521745	0.195581819619
57142	RTN4	0.219666568745	0.266532217054	0.276894837722
57143	ADCK1	0.37683735496	0.428202550641	0.468009422576
57144	PAK7	0.075690803084	0.0795528057183	0.0842715951063
57146	TMEM159	0.0423043970932	0.0879823054385	0.0510314522296
57147	SCYL3	0.393119305186	0.481065933411	0.486075524689
57148	RALGAPB	0.361422988398	0.443345652858	0.443129093789
57149	LYRM1	0.188347305165	0.239370342034	0.23742896906
57150	SMIM8	0.410674779668	0.499114689984	0.511340026242
57151	LYZL6	0.00965732245435	0.0237857771846	0.0101158978927
57152	SLURP1	0.0	0.0	0.0
57153	SLC44A2	0.124817957247	0.185362361358	0.15946448556
57154	SMURF1	0.350352617467	0.424732743605	0.433947738362
57156	TMEM63C	0.0	0.00945961726184	0.0
57157	PHTF2	0.264128627391	0.341242676544	0.32824181039
57158	JPH2	0.0	0.00765441391072	0.0
57159	TRIM54	0.0790331746472	0.00456944317676	0.099652702869
57161	PELI2	0.171119645019	0.211221890907	0.217552011494
57162	PELI1	0.147327240134	0.172740302803	0.189063521715
57165	GJC2	0.0290716713936	0.111573179696	0.0361917761498
57167	SALL4	0.112630075061	0.153644890106	0.140211163624
57168	ASPHD2	0.229669114299	0.239912371688	0.28911061983
57169	ZNFX1	0.148116831521	0.208770379901	0.182488103544
57171	DOLPP1	0.471076838423	0.561103279437	0.579912670011
57172	CAMK1G	0.00815551872269	0.0	0.00998366237689
57175	CORO1B	0.370335978408	0.451865309111	0.462142089834
57176	VARS2	0.311791141464	0.347520400385	0.39456109944
57178	ZMIZ1	0.228108592589	0.302755519022	0.280503893033
57179	KIAA1191	0.509868308459	0.602413613605	0.627598135874
57180	ACTR3B	0.35397283119	0.272463246077	0.446433273948
57181	SLC39A10	0.181369839475	0.254154356867	0.232187526957
57182	ANKRD50	0.327566260528	0.375950557135	0.411004400866
57184	FAM219B	0.354034041779	0.493481320335	0.441293374238
57185	NIPAL3	0.119098196216	0.214860328916	0.15376363722
57186	RALGAPA2	0.229939061677	0.291442956791	0.28510128274
57187	THOC2	0.0419339502888	0.0305924440346	0.0525605105816
57188	ADAMTSL3	0.0688118565822	0.0743377935	0.0882903832813
57189	KIAA1147	0.141932815916	0.167818049995	0.181548305179
57190	SEPN1	0.175332850759	0.219123083065	0.223189255298
57191	VN1R1	0.130278650793	0.218418767144	0.165626525361
57192	MCOLN1	0.144836947542	0.21039529041	0.183913051776
57194	ATP10A	0.105280280401	0.151366831254	0.134528835552
57198	ATP8B2	0.278022698292	0.331992579565	0.347586750605
57205	ATP10D	0.164643550659	0.187385523911	0.207189015417
57209	ZNF248	0.242390078442	0.370411964353	0.299023404432
57210	SLC45A4	0.327150220709	0.38774835362	0.411707639917
57211	GPR126	0.141387456492	0.187652781178	0.178094405777
57213	SPRYD7	0.405918238268	0.499874229503	0.507824923948
57214	KIAA1199	0.169067086887	0.168770091328	0.21628134247
57215	THAP11	0.446929992242	0.555963871155	0.555785247815
57216	VANGL2	0.340794574292	0.389486704015	0.426022026209
57217	TTC7A	0.100223682012	0.139283758306	0.127916258868
57221	KIAA1244	0.101966045192	0.171961264807	0.12948518567
57222	ERGIC1	0.317227046352	0.362781687905	0.395918823107
57223	SMEK2	0.244636479489	0.260064801535	0.306861369396
57224	NHSL1	0.238706868635	0.316140706752	0.298854393342
57226	LYRM2	0.462352236468	0.565888893494	0.572763820791
57228	SMAGP	0.116109104109	0.184153160639	0.145765114562
57231	SNX14	0.445265295053	0.548208642818	0.549547293633
57232	ZNF630	0.0	0.0	0.0
57282	SLC4A10	0.0	0.0	0.0
57291	DANCR	0.237334690638	0.342429484218	0.300890654172
57325	CSRP2BP	0.439787241671	0.51641203836	0.536421219314
57326	PBXIP1	0.233851773024	0.280706462258	0.293107766177
57332	CBX8	0.252677172168	0.335270054582	0.322574189879
57333	RCN3	0.0259700514015	0.0	0.0315247849824
57335	ZNF286A	0.319607182997	0.39080057737	0.396072978706
57336	ZNF287	0.219838276886	0.30822901148	0.278316647379
57337	SENP7	0.119702787134	0.157760152095	0.153571765909
57338	JPH3	0.0617595641764	0.014001340956	0.0776904394619
57343	ZNF304	0.270715605107	0.364864579482	0.339815535294
57348	TTYH1	0.176795909117	0.127175324396	0.223763893368
57369	GJD2	0.00570818135896	0.0	0.00588157667203
57379	AICDA	0.0565769880261	0.0102421892894	0.0712796366213
57380	MRS2	0.359344822933	0.470960608937	0.442560403059
57381	RHOJ	0.272528278803	0.32470098268	0.343191842245
57393	TMEM27	0.0	0.0	0.0
57396	CLK4	0.286161860428	0.324913233482	0.358462850255
57402	S100A14	0.0	0.0534626716932	0.0
57403	RAB22A	0.292685013313	0.337272657612	0.363062370925
57404	CYP20A1	0.300951571375	0.384317814892	0.378076022598
57405	SPC25	0.239099667929	0.309994802524	0.302233251372
57406	ABHD6	0.200921432751	0.26919377574	0.254980303977
57407	NMRAL1	0.269290730467	0.287705214247	0.336009624584
57408	LRTM1	0.0119202483004	0.0156854477157	0.0127766313673
57409	MIF4GD	0.265667714313	0.354474204232	0.336713737774
57410	SCYL1	0.348208353171	0.348473499983	0.435707679183
57412	AS3MT	0.0640423105126	0.0412451628008	0.079253077125
57414	RHBDD2	0.395177159968	0.379373149134	0.486487099751
57415	C3orf14	0.248095646562	0.317546706127	0.312346700663
57418	WDR18	0.233168134562	0.24680831238	0.295120122463
57419	SLC24A3	0.0436759539935	0.100362525477	0.0547527269378
57446	NDRG3	0.300123117384	0.410003431695	0.369031350228
57447	NDRG2	0.0731159611988	0.103402146225	0.0918715751246
57448	BIRC6	0.271659444965	0.337547879899	0.33971938748
57449	PLEKHG5	0.10134358946	0.0630439234027	0.128664685486
57451	TENM2	0.0434509302092	0.0266695424335	0.0573718916111
57452	GALNT16	0.00385111521294	0.0334472488437	0.00475640240992
57453	DSCAML1	0.0869826040535	0.142949944534	0.106289524268
57455	REXO1	0.255506733003	0.331450629891	0.320572504992
57456	KIAA1143	0.249309652847	0.291837187153	0.31552618864
57458	TMCC3	0.166900699591	0.20036829421	0.209256504459
57459	GATAD2B	0.392441574413	0.425853520122	0.485977860357
57460	PPM1H	0.142237548416	0.171592070362	0.180907459144
57461	ISY1	0.49052817883	0.607231607526	0.596304467399
57462	KIAA1161	0.0595332997983	0.140647555724	0.0773032663261
57463	AMIGO1	0.0667075092872	0.147765114989	0.0860754557389
57464	STRIP2	0.222609177116	0.239650012302	0.282348480629
57465	TBC1D24	0.286235521345	0.354166336377	0.361692721989
57466	SCAF4	0.380052938248	0.46749597779	0.472411576615
57467	HHATL	0.0	0.00290984452105	0.0
57468	SLC12A5	0.108817843349	0.1210074533	0.135706157392
57469	PNMAL2	0.0346192845879	0.00263580293301	0.0447526560584
57470	LRRC47	0.489161984692	0.577059844803	0.601666166437
57471	ERMN	0.042033208364	0.0	0.0545373410278
57472	CNOT6	0.383679520028	0.46299378333	0.472652950643
57473	ZNF512B	0.327951366186	0.39030636102	0.406737167943
57474	ZNF490	0.251002490753	0.343189120062	0.317561108438
57475	PLEKHH1	0.255952346983	0.36343881808	0.322580120403
57476	GRAMD1B	0.0796968623328	0.0930836296213	0.101390702529
57477	SHROOM4	0.0	0.0	0.0
57478	USP31	0.15250962107	0.195209196569	0.193145127734
57479	PRR12	0.215682093558	0.267485280255	0.270834600855
57480	PLEKHG1	0.159998588076	0.254522710421	0.201880085669
57481	KIAA1210	0.0	0.00526401233382	0.0
57482	KIAA1211	0.229695851194	0.334524637196	0.291951693841
57484	RNF150	0.203574112444	0.266790477874	0.258932200598
57486	NLN	0.235931803067	0.328317983119	0.297739508791
57488	ESYT2	0.250797586786	0.309860905009	0.312327815521
57489	ODF2L	0.310841485645	0.387968511492	0.393518021412
57491	AHRR	0.119316867171	0.191594325886	0.156014631457
57492	ARID1B	0.419339940117	0.51463696712	0.520949059507
57493	HEG1	0.170781023736	0.174148431089	0.219782306609
57494	RIMKLB	0.26725547833	0.341437680301	0.335960930081
57495	KIAA1239	0.0292372091161	0.00011974434547	0.0343991772021
57496	MKL2	0.073632603271	0.123161130513	0.0931232149797
57497	LRFN2	0.0573999325943	0.0542989227667	0.0667981808169
57498	KIDINS220	0.242343588914	0.296627012979	0.30549070982
57501	KIAA1257	0.0526698418294	0.144005738038	0.0655350810667
57502	NLGN4X	0.0333698119285	0.0534322092297	0.0437048691096
57504	MTA3	0.327666150644	0.393904113913	0.412973183863
57505	AARS2	0.366205814867	0.418817658565	0.464811439149
57506	MAVS	0.394936458252	0.488740527897	0.486553819509
57507	ZNF608	0.0398366516132	0.0883390800756	0.0500743948562
57508	INTS2	0.360506524226	0.456141628616	0.451807509996
57509	MTUS1	0.187792623167	0.237862297362	0.242282942247
57510	XPO5	0.54578874497	0.611218538329	0.676746771825
57511	COG6	0.383949872067	0.469365504224	0.485297062539
57512	GPR158	0.0	0.151192427138	0.0
57513	CASKIN2	0.373169912039	0.429787184124	0.47198737954
57514	ARHGAP31	0.19458719601	0.217149707735	0.247709526559
57515	SERINC1	0.435020681086	0.558543203735	0.534506312764
57520	HECW2	0.0816635197915	0.146039724643	0.104305590245
57521	RPTOR	0.379955405427	0.440757141739	0.479477103238
57522	SRGAP1	0.111867897928	0.112901018445	0.141525861134
57523	NYNRIN	0.0895746978968	0.135160493682	0.114971889263
57524	CASKIN1	0.0783881142878	0.108647464384	0.0997309728737
57526	PCDH19	0.0	0.0584412081767	0.0
57528	KCTD16	0.0829311183816	0.111576476127	0.102810559512
57529	RGAG1	0.0	0.0	0.0
57530	CGN	0.0431107091333	0.0712578649972	0.0543148785013
57531	HACE1	0.431763998904	0.517420982884	0.537774938393
57532	NUFIP2	0.348196104525	0.462284623947	0.433380932194
57533	TBC1D14	0.381076532741	0.474777737528	0.477642286578
57534	MIB1	0.273524396148	0.35178268051	0.342346615716
57535	KIAA1324	0.106609365727	0.0877632431457	0.139124581875
57536	KIAA1328	0.270321998759	0.310963935847	0.340036281753
57537	SORCS2	0.0	0.0484153498246	0.0
57538	ALPK3	0.115495691161	0.148565987859	0.145850915052
57539	WDR35	0.220322741618	0.282387200746	0.280717588107
57540	PTCHD2	0.0837789771486	0.0587019044693	0.106135096609
57541	ZNF398	0.414053206816	0.496606488004	0.512753791734
57542	KLHL42	0.258771576846	0.322093126758	0.329495974006
57544	TXNDC16	0.0735362449893	0.0995728408496	0.0935925816337
57545	CC2D2A	0.271314313827	0.356013543285	0.343686183787
57546	PDP2	0.288130839031	0.377594941478	0.364602987346
57547	ZNF624	0.352245760702	0.439294244107	0.437574422429
57549	IGSF9	0.133749162949	0.128611348941	0.167560230067
57551	TAOK1	0.180531622868	0.286424768051	0.228451701386
57552	NCEH1	0.138648210777	0.158605002514	0.176615216146
57553	MICAL3	0.360562168392	0.483973223401	0.452658507188
57554	LRRC7	0.157809433581	0.0789415765493	0.196129705792
57555	NLGN2	0.230620922755	0.287469019322	0.289037626001
57556	SEMA6A	0.116459861807	0.22393642635	0.147270931569
57558	USP35	0.367309528168	0.470353232662	0.457559662171
57559	STAMBPL1	0.0860739390216	0.077816091507	0.105561036532
57560	IFT80	0.182197488643	0.199670098428	0.230897691369
57561	ARRDC3	0.19386421279	0.204540487311	0.247278723506
57562	KIAA1377	0.0927075914428	0.209725197693	0.118742528593
57563	KLHL8	0.293701858487	0.345816166064	0.368437159171
57565	KLHL14	0.00700632457838	0.00666353967822	0.00971567261903
57567	ZNF319	0.44851646516	0.529547439677	0.556327191433
57568	SIPA1L2	0.137203309975	0.223978792343	0.173884589481
57569	ARHGAP20	0.140389229819	0.26104615227	0.17587465183
57570	TRMT5	0.374656955602	0.435221242063	0.468116178942
57571	CARNS1	0.115057604676	0.0733024903074	0.151039092097
57572	DOCK6	0.141049302968	0.191599320907	0.179986541591
57573	ZNF471	0.0763358710725	0.141290746613	0.096477388253
57574	MARCH4	0.0923151807546	0.0457764311739	0.117692761246
57575	PCDH10	0.0	0.0	0.0
57576	KIF17	0.00393858163747	0.0736052912379	0.00563176681745
57577	KIAA1407	0.191297225226	0.244122792015	0.240024264207
57578	UNC79	0.0539749825643	0.000638300685224	0.0683627294353
57579	FAM135A	0.336144086596	0.4271584522	0.421273007358
57580	PREX1	0.183739745716	0.247328728634	0.226611970051
57582	KCNT1	0.0977411841005	0.0742930019321	0.118676552582
57583	TMEM181	0.338048866628	0.435827285285	0.419312250663
57584	ARHGAP21	0.351493821741	0.426765627467	0.435548346795
57585	CRAMP1L	0.27340844878	0.347391591184	0.344280169986
57586	SYT13	0.0124131062732	0.0	0.0148204775866
57587	KIAA1430	0.338597880843	0.426547672356	0.426721019722
57589	KIAA1432	0.386015322242	0.52161504498	0.483474842083
57590	WDFY1	0.0965749733183	0.137734114336	0.122408005238
57591	MKL1	0.349775676486	0.420586134989	0.434608219607
57592	ZNF687	0.385158261746	0.300315378269	0.480488556234
57593	EBF4	0.155784469829	0.213170236812	0.197629218498
57594	HOMEZ	0.420642588037	0.497395714242	0.525882084095
57595	PDZD4	0.0810547486344	0.0757291253781	0.104505598296
57596	BEGAIN	0.174939685221	0.0897340512563	0.222284251119
57599	WDR48	0.371151102292	0.444032512332	0.459262141875
57600	FNIP2	0.27342361452	0.363497846404	0.343209801687
57602	USP36	0.45277090779	0.536512829589	0.564468265894
57604	KIAA1456	0.185627739518	0.211137234214	0.241558588515
57605	PITPNM2	0.196295769315	0.231538176865	0.248237582281
57606	SLAIN2	0.270338429295	0.358652630108	0.337647526034
57608	KIAA1462	0.0	0.0445581530792	0.0
57609	DIP2B	0.233357328009	0.330155118124	0.295305190011
57610	RANBP10	0.143648296829	0.193519373888	0.183391876275
57611	ISLR2	0.122775409312	0.0253289251103	0.157477435201
57613	KIAA1467	0.172168144483	0.207700015717	0.21775785326
57614	KIAA1468	0.361797911145	0.427730922904	0.452892968669
57615	ZNF492	0.102810181504	0.111723663158	0.129326616944
57616	TSHZ3	0.0621896317875	0.17023611381	0.0779105998847
57617	VPS18	0.263325048102	0.233952533219	0.337948769082
57619	SHROOM3	0.0607992813456	0.0851330774873	0.0781344993428
57620	STIM2	0.196756173239	0.190108328982	0.246651978477
57621	ZBTB2	0.396716813467	0.48808709949	0.495868103435
57622	LRFN1	0.170304715574	0.222639260853	0.213758098039
57623	ZFAT	0.230729950902	0.121669757212	0.296124546962
57624	NYAP2	0.0270757229992	0.0319793693524	0.0313022351578
57626	KLHL1	0.111573412386	0.0725493182913	0.121932976782
57628	DPP10	0.0	0.00105322711448	0.0
57630	SH3RF1	0.257782738209	0.378766386164	0.328750825732
57631	LRCH2	0.0	0.000947918803493	0.0
57633	LRRN1	0.104961785475	0.0755806657877	0.133039780912
57634	EP400	0.398087301082	0.449013096246	0.493910453307
57636	ARHGAP23	0.184467054033	0.230010483277	0.235071819768
57639	CCDC146	0.0932144128683	0.0679904715924	0.115727217247
57642	COL20A1	0.100802282879	0.0677915990285	0.120716308601
57643	ZSWIM5	0.083738530093	0.162213953911	0.108130355209
57644	MYH7B	0.105290897703	0.0315557850128	0.129972678159
57645	POGK	0.503796985128	0.491302819823	0.624982407551
57646	USP28	0.462850925188	0.567301328248	0.572556608305
57647	DHX37	0.31585719098	0.409187218463	0.392702555619
57648	KIAA1522	0.193361278804	0.261097891297	0.243941788234
57649	PHF12	0.314352622994	0.414151219112	0.391442374277
57650	KIAA1524	0.209605187165	0.312458072775	0.261495485386
57654	UVSSA	0.35360074105	0.369722034721	0.437543319186
57655	GRAMD1A	0.235496020829	0.339036560774	0.296858815978
57657	HCN3	0.293636572147	0.355256187008	0.366599562043
57658	CALCOCO1	0.0980347460582	0.186075598891	0.123162753221
57659	ZBTB4	0.338321266823	0.412465171007	0.420534208977
57661	PHRF1	0.409375698146	0.466225256561	0.502209436827
57662	CAMSAP3	0.0323797658107	0.00230821495892	0.0414746550431
57663	USP29	0.0	0.0	0.0
57664	PLEKHA4	0.114026776886	0.126267597446	0.145800772857
57665	RDH14	0.264466319354	0.312284931263	0.333003672133
57666	FBRSL1	0.281413163611	0.305990289906	0.353647299622
57669	EPB41L5	0.159846621522	0.237673890326	0.201798048061
57670	KIAA1549	0.0	0.0604559129602	0.0
57673	BEND3	0.154170455557	0.300800167462	0.195663654942
57674	RNF213	0.215104543801	0.24572103023	0.276306617031
57677	ZFP14	0.15828893997	0.227228213548	0.20207343507
57678	GPAM	0.177785528892	0.251960783485	0.218050328082
57679	ALS2	0.313256225049	0.413168275011	0.391781787023
57680	CHD8	0.511771959036	0.638295265646	0.629365108805
57683	ZDBF2	0.142820516503	0.238852594373	0.179109459553
57684	ZBTB26	0.268881644277	0.410888012834	0.330882997438
57685	CACHD1	0.111504994172	0.144424080993	0.142885953865
57687	VAT1L	0.138274975379	0.0165059730377	0.17893421801
57688	ZSWIM6	0.316171187417	0.367766581354	0.396540723468
57689	LRRC4C	0.0410567931248	0.0465284153296	0.0514734725987
57690	TNRC6C	0.284206521342	0.350217988919	0.358648829686
57691	KIAA1586	0.266431328459	0.378834427293	0.332286974402
57692	MAGEE1	0.0	0.0	0.0
57693	ZNF317	0.27443937439	0.388931500039	0.3425297102
57695	USP37	0.294835192067	0.382125486304	0.368331170426
57696	DDX55	0.313044000182	0.408556684648	0.392487326784
57697	FANCM	0.196288233911	0.273109326572	0.239769285693
57698	KIAA1598	0.234534683771	0.307051799844	0.288626786626
57699	CPNE5	0.0	0.0	0.0
57700	FAM160B1	0.351399886648	0.453464921943	0.43208415216
57701	NCKAP5L	0.303905257685	0.266397152566	0.380040788171
57703	CWC22	0.307660395496	0.33735600617	0.385903809533
57704	GBA2	0.494359116325	0.609303182798	0.607453530533
57705	WDFY4	0.0321583379987	0.149361079545	0.0391733587164
57706	DENND1A	0.334132712757	0.3479998634	0.420668193977
57707	TLDC1	0.452719519286	0.429722748193	0.559291173106
57708	MIER1	0.236106833692	0.306914626081	0.298757591559
57709	SLC7A14	0.0651178085118	0.0654113745445	0.0764345886713
57710	KIAA1614	0.0917813622604	0.156245752385	0.112671088236
57711	ZNF529	0.171216888592	0.233399372368	0.21607551956
57713	SFMBT2	0.111700378747	0.127660314121	0.138625236699
57715	SEMA4G	0.0579138409549	0.120096154994	0.0724347455551
57716	PRX	0.108679795146	0.067588225805	0.136862678594
57717	PCDHB16	0.156883881612	0.167429620744	0.196519010032
57718	PPP4R4	0.0721636006573	0.0929306264558	0.0896752961835
57719	ANO8	0.179787351944	0.225669248802	0.225023763572
57720	GPR107	0.437290176021	0.559319050575	0.539940361878
57721	METTL14	0.38825887253	0.454809238877	0.482399853823
57722	IGDCC4	0.0940072047854	0.116503158283	0.122336728474
57724	EPG5	0.242273570236	0.313357995218	0.304942097768
57727	NCOA5	0.300944806257	0.357995931438	0.36939719897
57728	WDR19	0.292842836828	0.383894438744	0.366689960229
57730	ANKRD36B	0.118907031788	0.166865559957	0.150318654405
57731	SPTBN4	0.0624739004119	0.0174702980711	0.0782709718841
57732	ZFYVE28	0.171728225128	0.23006027342	0.2152059514
57733	GBA3	0.0418402066252	0.0299885380534	0.0508945773395
57758	SCUBE2	0.0687889803158	0.108406599156	0.086849686705
57761	TRIB3	0.307763683541	0.306329288674	0.387631561154
57763	ANKRA2	0.385342859644	0.453213706648	0.478869927923
57786	RBAK	0.287082242999	0.426716793092	0.354308088075
57787	MARK4	0.174569645597	0.201019783842	0.219935801711
57794	SUGP1	0.225635724224	0.276315438286	0.283063335251
57795	FAM5B	0.0421537256949	0.124732546226	0.0492292231972
57798	GATAD1	0.453850553104	0.512389837328	0.561108037793
57799	RAB40C	0.383099981402	0.423664294705	0.478183128224
57801	HES4	0.10436237707	0.142039885485	0.132485072096
57804	POLD4	0.237655956001	0.348164110916	0.299391495826
57805	KIAA1967	0.513883568062	0.594180510498	0.629622925048
57817	HAMP	0.017388679699	0.0	0.022257077336
57818	G6PC2	0.0309646918245	0.0974261903121	0.0371996958061
57819	LSM2	0.470397562603	0.488288922287	0.582208520246
57820	CCNB1IP1	0.24105215075	0.21581267612	0.305305466351
57821	CCDC181	0.193791061164	0.213755145401	0.243677273675
57822	GRHL3	0.0	0.053479982933	0.0
57823	SLAMF7	0.0	0.0	0.0
57824	HMHB1	0.0996123921811	0.117854640473	0.110868868166
57826	RAP2C	0.0420240070237	0.0586586840641	0.051196169892
57827	C6orf47	0.521012728515	0.591174561811	0.639837280383
57828	CATSPERG	0.0772057869501	0.0690686245378	0.0987425433358
57829	ZP4	0.113378628062	0.0386569985796	0.129605161465
57834	CYP4F11	0.0454845442193	0.0	0.0559138724837
57835	SLC4A5	0.206092054243	0.328462705705	0.256468073442
57862	ZNF410	0.513333298994	0.587435018901	0.632051036888
57863	CADM3	0.0	0.0	0.0
57864	SLC46A2	0.0	0.0	0.0
58155	PTBP2	0.224381550543	0.267594604424	0.283899939179
58157	NGB	0.149264785287	0.127691913697	0.163692347016
58158	NEUROD4	0.00701453854798	0.180855202603	0.00734045188834
58189	WFDC1	0.0227704294713	0.0407143762783	0.0291910470757
58190	CTDSP1	0.285416980863	0.2975128161	0.360090252628
58191	CXCL16	0.0951062352574	0.131397674987	0.121849815748
58472	SQRDL	0.110514808939	0.155549128305	0.141165155719
58473	PLEKHB1	0.0167799318449	0.0542314810944	0.0211616837066
58475	MS4A7	0.0330182631824	0.0915369908906	0.0431255040902
58476	TP53INP2	0.161480900951	0.213220910383	0.19911172049
58477	SRPRB	0.303145909496	0.34455755633	0.378989629425
58478	ENOPH1	0.407650482128	0.507807503622	0.50304269708
58480	RHOU	0.0593495091347	0.0104600341689	0.0750516458388
58483	LINC00474	0.11719694342	0.0848199090702	0.121322431079
58484	NLRC4	0.0629600692783	0.0867376351857	0.0794425651058
58485	TRAPPC1	0.369477857113	0.345139183639	0.462934150897
58486	ZBED5	0.318465079579	0.378098117902	0.402622364414
58487	CREBZF	0.340100935172	0.450263381202	0.427380825264
58488	PCTP	0.356577029938	0.442505517736	0.445418862672
58489	ABHD17C	0.253202712523	0.241842193645	0.319388878019
58490	RPRD1B	0.380174074614	0.469465210985	0.465729873464
58491	ZNF71	0.175760239538	0.271671429947	0.225742642956
58492	ZNF77	0.289962968185	0.354381110847	0.359341581757
58493	INIP	0.355988320349	0.453180184461	0.442049076928
58494	JAM2	0.0498860434344	0.0267828742523	0.0646787034488
58495	OVOL2	0.0653493517719	0.027519764485	0.0736653717611
58496	LY6G5B	0.239624635218	0.28606761384	0.304370990486
58497	PRUNE	0.464194614806	0.436985849346	0.573481910079
58498	MYL7	0.0	0.0131036063162	0.0
58499	ZNF462	0.168197461564	0.238182959553	0.212993498281
58500	ZNF250	0.375046527801	0.472856063035	0.470185604238
58503	PROL1	0.00976543912884	0.0	0.0102783349443
58504	ARHGAP22	0.0655878803242	0.149056238213	0.0812766118533
58505	OSTC	0.261649919529	0.297834444008	0.334274596869
58506	SCAF1	0.238819084635	0.216734323596	0.300486371852
58508	KMT2C	0.274285873775	0.325309780262	0.341777273289
58509	CACTIN	0.350231707901	0.463285352046	0.434851765158
58510	PRODH2	0.0469050184529	0.0164189437309	0.0498294375463
58511	DNASE2B	0.0487211343483	0.0970289956575	0.0617285185302
58512	DLGAP3	0.0765992695773	0.0	0.09915587094
58513	EPS15L1	0.243183836909	0.370541368298	0.304047975625
58515	SELK	0.276500443641	0.283374400009	0.345992279643
58516	FAM60A	0.236685829121	0.301713875354	0.301217634297
58517	RBM25	0.233594600324	0.282297821407	0.294301917716
58524	DMRT3	0.0731787898454	0.131504649706	0.091969550595
58525	WIZ	0.300883223585	0.39413537801	0.376622500863
58526	MID1IP1	0.0123077647688	0.0343166949907	0.0154765117049
58527	ABRACL	0.360866785522	0.419845924745	0.449565330135
58528	RRAGD	0.208289317947	0.319876746039	0.260570813191
58529	MYOZ1	0.0223127770055	0.113002660915	0.0276208179042
58530	MEGT1	0.0343656008559	0.0749312148378	0.037031492882
58531	PRM3	0.0581991302651	0.046133953204	0.0606697815728
58533	SNX6	0.275172775126	0.298399101637	0.344097062761
58538	MPP4	0.112594953663	0.0871301709337	0.1428935252
58985	IL22RA1	0.147410522143	0.125187763923	0.186483565906
58986	TMEM8A	0.112128534677	0.114312522241	0.14292666412
59067	IL21	0.0	0.0676658336851	0.0
59082	CARD18	0.0372465953198	0.0430838690183	0.0391694913154
59084	ENPP5	0.00681992334729	0.0	0.00903016352097
59269	HIVEP3	0.175349383568	0.205884339117	0.223094289133
59271	EVA1C	0.131345035029	0.15166597926	0.169642498715
59272	ACE2	0.0	0.0	0.0
59274	MESDC1	0.288319680992	0.374476337694	0.358913662141
59277	NTN4	0.0	0.0	0.0
59283	CACNG8	0.0458872475175	0.0196043503811	0.0509428590949
59284	CACNG7	0.122678709746	0.14424925082	0.135369324439
59285	CACNG6	0.0352359551288	0.0813982635905	0.0398557586221
59286	UBL5	0.236381229853	0.234464424162	0.29628498837
59307	SIGIRR	0.205313138046	0.278113971675	0.260354616871
59335	PRDM12	0.143727185002	0.202522175575	0.174348176632
59336	PRDM13	0.19554380666	0.260734796504	0.245710660172
59338	PLEKHA1	0.245752133158	0.345049315606	0.303195839749
59339	PLEKHA2	0.235391264186	0.30890397114	0.293554013232
59340	HRH4	0.182988831827	0.235824488638	0.227427204362
